course_id,club_id,course_name,holes,par,course_type,course_architect,open_date,guest_policy,weekday_price,weekend_price,twilight_price,fairway,green,currency
USA-SC-00243-01,USA-SC-00243,Snee Farm,18,72,Parkland,George Cobb,1972,Closed,~,~,~,N/D,N/D,USD
USA-SC-00244-01,USA-SC-00244,Sanctuary,18,71,Parkland,George Cobb,1985,Open,40,40,40,N/D,N/D,USD
USA-SC-00246-01,USA-SC-00246,Southern Oaks,18,72,Parkland,William B. Lewis,1989,Open,38,43,38,Bermuda,Bermuda,USD
USA-SC-00247-01,USA-SC-00247,Spanish Wells,9,36,Parkland,George Cobb/R- Clyde Johnston,1975,Closed,~,~,~,N/D,N/D,USD
USA-SC-00248-01,USA-SC-00248,Spring Lake,18,72,Parkland,Bob Renault,1960,Open,27,33,27,N/D,N/D,USD
USA-SC-00249-01,USA-SC-00249,Spring Valley,18,72,Parkland,George Cobb/John LaFoy,1960,Closed,~,~,~,Bermuda,Bermuda,USD
USA-SC-00250-01,USA-SC-00250,Springfield,18,72,Parkland,Clyde Johnston,2001,Open,46,61,46,N/D,N/D,USD
USA-SC-00251-01,USA-SC-00251,Star Fort,18,72,Parkland,George Cobb,1969,Closed,~,~,~,N/D,N/D,USD
USA-SC-00253-01,USA-SC-00253,Stone Creek Cove,9,36,Parkland,N/D,1972,Open,22,24,22,N/D,N/D,USD
USA-SC-00255-01,USA-SC-00255,Paris Mountain,18,72,Parkland,Tom Jackson,1938,Open,24.5,29.25,23,N/D,N/D,USD
USA-SC-00256-01,USA-SC-00256,Sunset,18,70,Parkland,Donald Ross,1922,Closed,~,~,~,N/D,N/D,USD
USA-SC-00257-01,USA-SC-00257,Surf,18,72,Parkland,George Cobb/John LaFoy,1960,Open,N/D,N/D,N/D,N/D,Bent,USD
USA-SC-00258-01,USA-SC-00258,Swamp Fox,18,71,Parkland,Robert White,1935,Open,44,44,44,N/D,N/D,USD
USA-SC-00259-01,USA-SC-00259,Sweetwater,18,71,Parkland,A. Kemp/Russell Breeden,1933,Open,35,41,26,N/D,N/D,USD
USA-SC-00260-01,USA-SC-00260,Tara,18,72,Parkland,Thomas Clark,1989,Open,48,48,36,N/D,N/D,USD
USA-SC-00261-01,USA-SC-00261,GrandeView/Carolina Pines,18,72,Parkland,"William B. Lewis/Clifton, Ezell & Clifton",1971,Open,46,55,42,N/D,N/D,USD
USA-SC-00261-02,USA-SC-00261,Cove (9 holes),9,35,Parkland,"William B. Lewis/Clifton, Ezell & Clifton",1971,Open,13,14,14,N/D,N/D,USD
USA-SC-00261-03,USA-SC-00261,Cove/Grande View,18,71,Parkland,"William B Lewis/Clifton, Ezell & Clifton",1971,Open,44,53,32,N/D,N/D,USD
USA-SC-00261-04,USA-SC-00261,Cove 9,9,35,Parkland,"William B Lewis/Clifton, Ezell & Clifton",1971,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00262-01,USA-SC-00262,Valley,18,72,Parkland,Ben Wright,1995,Closed,~,~,~,N/D,N/D,USD
USA-SC-00263-01,USA-SC-00263,Glassy,18,72,Parkland,Tom Jackson,1993,Closed,~,~,~,Bent,Bent,USD
USA-SC-00264-01,USA-SC-00264,Keowee Springs,18,72,Parkland,Tom Fazio,2008,Closed,~,~,~,N/D,N/D,USD
USA-SC-00265-01,USA-SC-00265,Keowee Vineyards,18,71,Parkland,Tom Fazio,1999,Closed,~,~,~,N/D,Bermuda,USD
USA-SC-00266-01,USA-SC-00266,Lexington,18,72,Parkland,Ed Riccoboni,1964,Closed,~,~,~,N/D,N/D,USD
USA-SC-00267-01,USA-SC-00267,The Creek,18,71,Parkland,Russell F. Breedon,1964,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00268-01,USA-SC-00268,The Crossings,18,72,Parkland,Tom Jackson,1998,Open,26,32,26,N/D,N/D,USD
USA-SC-00269-01,USA-SC-00269,The Dunes,18,72,Parkland,Robert Trent Jones Sr.,1948,Closed,~,~,~,Bent,Bent,USD
USA-SC-00271-01,USA-SC-00271,The Founders,18,72,Parkland,Thomas Walker,2008,Open,108,108,85,N/D,N/D,USD
USA-SC-00272-01,USA-SC-00272,Oak Forest/Burn Kill,18,72,Parkland,Dr Michael Hurdzan,2000,Open,89,89,65,N/D,N/D,USD
USA-SC-00272-02,USA-SC-00272,Burn Kill/Black Robin,18,72,Parkland,Dr Michael Hurdzan,2000,Open,89,89,65,N/D,N/D,USD
USA-SC-00272-03,USA-SC-00272,Black Robin/Oak Forest,18,72,Parkland,Dr Michael Hurdzan,2000,Open,89,89,65,N/D,N/D,USD
USA-SC-00273-01,USA-SC-00273,South Carolina,18,72,Parkland,Ken Killiaick Nugent,1987,Open,30,40,30,N/D,Bermuda,USD
USA-SC-00274-01,USA-SC-00274,The International,18,72,Parkland,Willard Byrd,2000,Open,74,74,44,N/D,N/D,USD
USA-SC-00275-01,USA-SC-00275,The Legends of Parris Island,18,72,Parkland,George Cobb/R-Clyde Johnston,1951,Open,22,22,22,N/D,N/D,USD
USA-SC-00276-01,USA-SC-00276,Lakewood,18,72,Parkland,J. Porter Gibson,1989,Open,20,25,20,N/D,N/D,USD
USA-SC-00277-01,USA-SC-00277,Stoney Point,18,72,Parkland,Tom Jackson,1989,Open,42,49,39,N/D,N/D,USD
USA-SC-00278-01,USA-SC-00278,Stono Ferry,18,72,Parkland,Ron Garl,1989,Open,69,79,69,N/D,N/D,USD
USA-SC-00280-01,USA-SC-00280,The Plantation at Edisto,18,70,Parkland,Tom Jackson,1973,Open,39,39,39,N/D,N/D,USD
USA-SC-00281-01,USA-SC-00281,The Reserve at Lake Keowee,18,72,Parkland,Jack Nicklaus Signature,2000,Closed,~,~,~,N/D,N/D,USD
USA-SC-00282-01,USA-SC-00282,The Reserve of Pawleys Island,18,72,Parkland,Greg Norman,1998,Closed,~,~,~,N/D,N/D,USD
USA-SC-00283-01,USA-SC-00283,The River,18,71,Parkland,Jim Fazio,1998,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00284-01,USA-SC-00284,The Rock at Jocassee,18,72,Parkland,N/D,1980,Open,23,28,20,N/D,N/D,USD
USA-SC-00285-01,USA-SC-00285,Meadows-Creekside,18,72,Parkland,R. Goodsen/Ron Garl,1991,Open,30,35,30,N/D,N/D,USD
USA-SC-00285-02,USA-SC-00285,Meadows-Woodlands,18,72,Parkland,Ron Garl,1991,Open,30,35,30,N/D,N/D,USD
USA-SC-00285-03,USA-SC-00285,Creekside/Woodlands,18,72,Parkland,Ron Garl,1991,Open,30,35,30,N/D,N/D,USD
USA-SC-00286-01,USA-SC-00286,The Valley at Eastport,18,70,Parkland,Denis Griffiths,1988,Open,50,50,50,N/D,N/D,USD
USA-SC-00287-01,USA-SC-00287,The Walker,18,72,Parkland,D. J. DeVictor,1995,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00289-01,USA-SC-00289,The Windermere,18,72,Parkland,Pete & P. B. Dye,1989,Closed,~,~,~,N/D,Bent,USD
USA-SC-00290-01,USA-SC-00290,The Witch,18,71,Parkland,Dan Maples,1989,Open,79,79,62.5,Bermuda,Bermuda,USD
USA-SC-00291-01,USA-SC-00291,The Wizard,18,71,Parkland,Dan Maples,1996,Open,79,79,62.5,Bermuda,Penn G2,USD
USA-SC-00292-01,USA-SC-00292,The Woodlands,18,72,Parkland,Russell F. Breedon,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00293-01,USA-SC-00293,Players,18,72,Parkland,Ernest Wallace Sr.,1992,Closed,~,~,~,N/D,N/D,USD
USA-SC-00295-01,USA-SC-00295,Thornblade,18,71,Parkland,Tom Fazio,1989,Closed,~,~,~,N/D,N/D,USD
USA-SC-00296-01,USA-SC-00296,Three Pines,18,72,Parkland,Bill Amick,1962,Closed,~,~,~,N/D,N/D,USD
USA-SC-00297-01,USA-SC-00297,Tidewater,18,72,Parkland,Ken Tomlinson,1990,Open,118,133,118,N/D,N/D,USD
USA-SC-00298-01,USA-SC-00298,Timberlake,18,71,Parkland,Willard Byrd,1988,Open,30,35,20,N/D,N/D,USD
USA-SC-00300-01,USA-SC-00300,TPC of Myrtle Beach,18,72,Parkland,Tom Fazio/Lanny Wadkins,1999,Open,85,85,85,N/D,N/D,USD
USA-SC-00301-01,USA-SC-00301,Tradition,18,72,Parkland,Ron Garl,1996,Open,95,95,78,N/D,N/D,USD
USA-SC-00302-01,USA-SC-00302,True Blue,18,72,Parkland,Mike Strantz,1998,Open,160,160,160,N/D,N/D,USD
USA-SC-00303-01,USA-SC-00303,Twin Lakes,18,71,Parkland,N/D,1940,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00304-01,USA-SC-00304,The Preserve,18,72,Parkland,Willard Byrd,1990,Open,63,72,39,N/D,N/D,USD
USA-SC-00305-01,USA-SC-00305,Village Greens,18,72,Parkland,Russell F. Breedon,1969,Open,31.5,41.5,31.5,N/D,N/D,USD
USA-SC-00306-01,USA-SC-00306,East,18,72,Parkland,Clyde Johnston,1996,Open,78,95,78,N/D,N/D,USD
USA-SC-00307-01,USA-SC-00307,Wachesaw Plantation,18,72,Parkland,Tom Fazio/Andy Banfield,1986,Closed,~,~,~,N/D,N/D,USD
USA-SC-00308-01,USA-SC-00308,Ware Shoals,9,35,Parkland,N/D,1944,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00309-01,USA-SC-00309,Waterford,18,72,Parkland,Hale Irwin,1997,Open,35,39,29,N/D,N/D,USD
USA-SC-00311-01,USA-SC-00311,Wedgefield Plantation,18,71,Parkland,J. Porter Gibson,1973,Open,N/D,N/D,N/D,Bermuda,Bermuda,USD
USA-SC-00312-01,USA-SC-00312,Wexford,18,72,Parkland,Willard Byrd,1983,Closed,~,~,~,N/D,N/D,USD
USA-SC-00313-01,USA-SC-00313,Whispering Pines,18,72,Parkland,Ken Dye/Baxter Spann,1963,Open,58,58,58,N/D,N/D,USD
USA-SC-00314-01,USA-SC-00314,White Pines,18,72,Parkland,"Edmund B. Ault, ASGCA",1974,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00315-01,USA-SC-00315,White Plains,18,72,Parkland,N/D,1970,Open,27,35,24,N/D,N/D,USD
USA-SC-00317-01,USA-SC-00317,Harbor,18,71,Parkland,Tom Fazio,1985,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00317-02,USA-SC-00317,Links,18,70,Parkland,Tom Fazio,1980,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00318-01,USA-SC-00318,Avocet,18,72,Parkland,Larry Nelson/Jeff Brauer,1993,Open,87,105,87,N/D,N/D,USD
USA-SC-00318-02,USA-SC-00318,Hummingbird 9,9,34,Parkland,Willard Byrd,2008,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00320-01,USA-SC-00320,WildeWood,18,72,Parkland,Russell F. Breedon,1974,Closed,~,~,~,N/D,N/D,USD
USA-SC-00321-01,USA-SC-00321,Willbrook Plantation,18,72,Parkland,Dan Maples,1986,Open,94,119,94,N/D,N/D,USD
USA-SC-00322-01,USA-SC-00322,Willow Creek,18,72,Parkland,Tom Jackson,1995,Open,38,48,30,N/D,Bent,USD
USA-SC-00324-01,USA-SC-00324,Woodcreek,18,72,Parkland,Tom Fazio,1997,Closed,~,~,~,N/D,N/D,USD
USA-SC-00325-01,USA-SC-00325,Woodfin Ridge,18,72,Parkland,Bill Bergin,2000,Closed,~,~,~,N/D,N/D,USD
USA-SC-00326-01,USA-SC-00326,Woodhaven,9,29,Parkland,J. Porter Gibson,1971,Open,12,12,12,N/D,N/D,USD
USA-SC-00327-01,USA-SC-00327,Diamondback,18,72,Parkland,Russell F. Breedon,2000,Open,45,45,45,N/D,N/D,USD
USA-SC-00328-01,USA-SC-00328,Wisteria,18,72,Parkland,Rees Jones,1987,Closed,~,~,~,Bermuda,Bermuda,USD
USA-SC-00328-02,USA-SC-00328,Plantation,18,72,Parkland,Bob Cupp,1992,Closed,~,~,~,Bermuda,Bermuda,USD
USA-SC-00328-03,USA-SC-00328,Hunters Run - Par 3,9,27,Parkland,Bob Cupp,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00328-04,USA-SC-00328,Hollow Creek,9,27,Parkland,Fuzzy Zoeller/Clyde Johnson,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00328-05,USA-SC-00328,Hunters Run - Par 3,9,27,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00329-01,USA-SC-00329,Open/Championship,18,72,Parkland,Mel Graham,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00329-02,USA-SC-00329,Open 9,9,36,Parkland,Mel Graham,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00329-03,USA-SC-00329,Championship to Open,18,72,Parkland,Mel Graham,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00329-04,USA-SC-00329,The Nineteenth Hole,1,4,Parkland,Mel Graham,1999,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00331-01,USA-SC-00331,May River,18,72,Parkland,Jack Nicklaus,N/D,Open,280,280,280,N/D,Bermuda,USD
USA-SC-00332-01,USA-SC-00332,Yeamans Hall,18,70,Parkland,Seth Raynor,1925,Closed,~,~,~,N/D,N/D,USD
USA-SC-00338-01,USA-SC-00338,Conway,18,72,Parkland,N/D,1937,Open,12,12,12,N/D,N/D,USD
USA-SC-00340-01,USA-SC-00340,Bloody Point,18,72,Parkland,Jay Morrish and Tom Weiskopf,1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00342-01,USA-SC-00342,Dogwood Hills,9,36,Parkland,N/D,1933,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00343-01,USA-SC-00343,Members,18,71,Parkland,Craig Schreiner,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00345-01,USA-SC-00345,Harbour View,18,54,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00349-01,USA-SC-00349,Lake City,18,72,Parkland,N/D,1960,Closed,~,~,~,N/D,N/D,USD
USA-SC-00350-01,USA-SC-00350,Par 3,9,27,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00351-01,USA-SC-00351,Melrose,18,72,Parkland,Jack Nicklaus,N/D,Open,54,54,54,N/D,N/D,USD
USA-SC-00352-01,USA-SC-00352,Chester/Vintage,18,72,Parkland,N/D,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00352-02,USA-SC-00352,Independent/Chester,18,72,Parkland,N/D,2008,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00352-03,USA-SC-00352,Independent/Vintage,18,72,Parkland,N/D,2008,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00352-04,USA-SC-00352,Vintage/Independent,18,72,Parkland,N/D,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00352-05,USA-SC-00352,Chester/Independent,18,72,Parkland,N/D,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00352-06,USA-SC-00352,Vintage/Chester,18,72,Parkland,N/D,2000,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00355-01,USA-SC-00355,Ocean Point,18,72,Parkland,George Cobb,1964,Closed,~,~,~,N/D,N/D,USD
USA-SC-00357-01,USA-SC-00357,Pinecrest,18,72,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00358-01,USA-SC-00358,Pintail Creek,18,71,Parkland,N/D,1963,Open,13.61,13.61,13.61,N/D,Bermuda,USD
USA-SC-00361-01,USA-SC-00361,Walker Creek,9,36,Parkland,Breeden Began,1981,Open,10,10,10,N/D,N/D,USD
USA-SC-00362-01,USA-SC-00362,Par-3,12,36,Parkland,N/D,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00364-01,USA-SC-00364,Keowee Falls,18,72,Parkland,Jack Nicklaus,N/D,Closed,~,~,~,N/D,Bermuda,USD
USA-SC-00365-01,USA-SC-00365,Mountain Park,18,72,Parkland,Gary Player,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00366-01,USA-SC-00366,St. George,9,36,Parkland,N/D,1972,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00367-01,USA-SC-00367,Patriot,18,72,Parkland,Davis Love III,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00368-01,USA-SC-00368,Reserve Course,18,72,Parkland,Nicklaus Design,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00368-02,USA-SC-00368,Hollow Creek,18,72,Parkland,Nicklaus Design,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SC-00369-01,USA-SC-00369,Chickasaw Point,18,72,Parkland,Parker Gibson,N/D,Open,25,30,25,N/D,N/D,USD
USA-SC-00371-01,USA-SC-00371,Hilton Head Lakes,18,72,Parkland,Tommy Fazio,N/D,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00372-01,USA-SC-00372,Executive,18,58,Parkland,N/D,N/D,Open,29,29,29,N/D,N/D,USD
USA-SC-00372-02,USA-SC-00372,Tupelo Bay Par-3,9,27,Parkland,N/D,N/D,Open,15,15,15,N/D,N/D,USD
USA-SC-00373-01,USA-SC-00373,Williston,9,38,Parkland,Jimmy Tarrance,1962,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SC-00374-01,USA-SC-00374,Winthrop,9,36,Parkland,N/D,N/D,Closed,~,~,~,N/D,N/D,USD
USA-SD-00002-01,USA-SD-00002,Alcester,9,34,Parkland,N/D,1962,Open,11,13,11,N/D,N/D,USD
USA-SD-00003-01,USA-SD-00003,Arrowhead,18,72,Parkland,N/D,1954,Closed,~,~,~,N/D,N/D,USD
USA-SD-00004-01,USA-SD-00004,Belle Fourche,9,36,Parkland,N/D,1925,Open,39,39,39,N/D,N/D,USD
USA-SD-00005-01,USA-SD-00005,Bon Homme,9,36,Parkland,N/D,1928,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00006-01,USA-SD-00006,Brandon,18,71,Parkland,Brandon Residents,1979,Open,27.1,30.37,27.1,N/D,N/D,USD
USA-SD-00007-01,USA-SD-00007,Britton,9,34,Parkland,N/D,1929,Open,17,26,17,N/D,N/D,USD
USA-SD-00008-01,USA-SD-00008,Broadland Creek,18,72,Parkland,N/D,1965,Open,26,26,26,N/D,N/D,USD
USA-SD-00009-01,USA-SD-00009,Brookings,18,72,Parkland,Don Herfort,1921,Open,45,55,45,N/D,N/D,USD
USA-SD-00010-01,USA-SD-00010,Burke,9,36,Parkland,Cam Caulsen,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00011-01,USA-SD-00011,Castlewood,9,36,Parkland,Jack Davenport,1996,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00012-01,USA-SD-00012,Central Valley,18,72,Parkland,Mike Smith,1969,Open,27,32,27,N/D,N/D,USD
USA-SD-00013-01,USA-SD-00013,Chamberlain,9,36,Parkland,N/D,1952,Open,22,25,22,N/D,N/D,USD
USA-SD-00014-01,USA-SD-00014,Clark,9,34,Parkland,N/D,N/D,Open,15,15,15,N/D,N/D,USD
USA-SD-00015-01,USA-SD-00015,Sunrise Ridge,9,36,Parkland,N/D,1968,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00016-01,USA-SD-00016,Dakota Dunes,18,72,Parkland,Arnold Palmer/Ed Seay,1991,Closed,~,~,~,N/D,N/D,USD
USA-SD-00017-01,USA-SD-00017,Dell Rapids,18,72,Parkland,N/D,1968,Open,27,32,27,N/D,N/D,USD
USA-SD-00018-01,USA-SD-00018,Edgebrook,18,70,Parkland,Dave Spaulding,1972,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00019-01,USA-SD-00019,The Point,9,39,Parkland,Ronnie Gobel,1967,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00020-01,USA-SD-00020,Championship (West/North),18,72,Parkland,Larry Packard,1960,Open,28,32,28,N/D,N/D,USD
USA-SD-00020-02,USA-SD-00020,East 9,9,35,Parkland,Larry Packard,1960,Open,17.5,21.5,17.5,N/D,N/D,USD
USA-SD-00021-01,USA-SD-00021,Eureka Municipal,9,35,Parkland,N/D,1940,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00022-01,USA-SD-00022,Executive,9,29,Parkland,N/D,1989,Open,10,10,8,N/D,N/D,USD
USA-SD-00023-01,USA-SD-00023,Fish Lake,9,36,Parkland,N/D,1925,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00024-01,USA-SD-00024,Fisher Grove,9,35,Parkland,N/D,1950,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00025-01,USA-SD-00025,Flandreau Park,9,35,Parkland,N/D,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00027-01,USA-SD-00027,Fox Run,18,72,Parkland,Patrick Wyss,1993,Open,24.5,24.5,24.5,N/D,N/D,USD
USA-SD-00028-01,USA-SD-00028,Glenridge,9,38,Parkland,N/D,1924,Open,14,14,14,N/D,N/D,USD
USA-SD-00029-01,USA-SD-00029,Red Rock,18,72,Parkland,N/D,2003,Open,56,56,56,N/D,N/D,USD
USA-SD-00030-01,USA-SD-00030,Hart Ranch,18,72,Parkland,Patrick Wyss,1984,Open,29,29,29,N/D,N/D,USD
USA-SD-00031-01,USA-SD-00031,Hiawatha,9,36,Parkland,N/D,1946,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00032-01,USA-SD-00032,Hillcrest,18,72,Parkland,Homer Fieldhouse,1953,Open,60,60,60,N/D,N/D,USD
USA-SD-00033-01,USA-SD-00033,Hillsview,18,72,Parkland,Charles Maddox,1965,Open,30,30,30,N/D,N/D,USD
USA-SD-00034-01,USA-SD-00034,Huron,9,35,Parkland,N/D,1925,Open,25,25,25,N/D,N/D,USD
USA-SD-00035-01,USA-SD-00035,Kuehn Park,9,30,Parkland,Don Herfort,1977,Open,14,15.5,14,N/D,N/D,USD
USA-SD-00036-01,USA-SD-00036,LaCroix,9,27,Parkland,Wyss Corporation,1989,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00037-01,USA-SD-00037,Lake Platte,9,35,Parkland,N/D,1973,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00038-01,USA-SD-00038,Lake Region,18,72,Parkland,N/D,1967,Open,24,28,24,N/D,N/D,USD
USA-SD-00039-01,USA-SD-00039,Lake Waggoner,9,36,Parkland,"Martin Johnson, Jr.",1991,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00040-01,USA-SD-00040,Lakeview Municipal,18,72,Parkland,N/D,1927,Open,26,26,26,N/D,N/D,USD
USA-SD-00041-01,USA-SD-00041,Lead,9,36,Parkland,N/D,1932,Open,20,20,20,N/D,N/D,USD
USA-SD-00042-01,USA-SD-00042,Lee Park,18,72,Parkland,N/D,1933,Open,26,28,26,N/D,N/D,USD
USA-SD-00043-01,USA-SD-00043,Madison,18,71,Parkland,Joel Goldstrand,1975,Open,27,32,27,N/D,N/D,USD
USA-SD-00044-01,USA-SD-00044,Meadowbrook,18,72,Parkland,Garrett & David Gill,1976,Open,40,40,28,N/D,N/D,USD
USA-SD-00045-01,USA-SD-00045,Meadowcreek,9,36,Parkland,Johnson Golf Course Builders,1997,Open,20,28,20,N/D,N/D,USD
USA-SD-00046-01,USA-SD-00046,Miller,9,36,Parkland,N/D,N/D,Open,15,15,15,N/D,N/D,USD
USA-SD-00047-01,USA-SD-00047,Minnehaha,18,71,Parkland,Dick Nugent,1905,Closed,~,~,~,N/D,N/D,USD
USA-SD-00048-01,USA-SD-00048,Moccasin Creek,18,72,Parkland,William Maddox,1969,Closed,~,~,~,N/D,N/D,USD
USA-SD-00049-01,USA-SD-00049,Newell,9,36,Parkland,N/D,1968,Open,13,15,13,N/D,N/D,USD
USA-SD-00050-01,USA-SD-00050,Northern,9,36,Parkland,Marty Johnson,1998,Open,14,18,14,N/D,N/D,USD
USA-SD-00051-01,USA-SD-00051,Olive Grove,9,36,Parkland,N/D,1989,Open,23,23,23,N/D,N/D,USD
USA-SD-00052-01,USA-SD-00052,Par Mar,9,35,Parkland,N/D,1963,Open,16,22,16,N/D,N/D,USD
USA-SD-00053-01,USA-SD-00053,Pine Hills,18,72,Parkland,Jack Davenport,1930,Open,N/D,N/D,N/D,Blue,N/D,USD
USA-SD-00054-01,USA-SD-00054,Prairie Green,18,72,Parkland,Dick Nugent,1994,Open,33,36,33,N/D,N/D,USD
USA-SD-00055-01,USA-SD-00055,Prairie Hills,9,36,Parkland,N/D,1968,Open,25,25,25,N/D,N/D,USD
USA-SD-00056-01,USA-SD-00056,Prairie Ridge,9,36,Parkland,Pete Wiss,1990,Open,29,29,29,N/D,N/D,USD
USA-SD-00057-01,USA-SD-00057,Prairie Winds,18,72,Parkland,N/D,1926,Open,32,32,32,N/D,N/D,USD
USA-SD-00058-01,USA-SD-00058,Randall Hills,9,36,Parkland,N/D,1965,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00059-01,USA-SD-00059,Rapid City Elks,18,72,Parkland,N/D,1965,Open,43,43,39,N/D,N/D,USD
USA-SD-00060-01,USA-SD-00060,River Ridge,9,36,Parkland,N/D,1989,Open,15,20,15,N/D,N/D,USD
USA-SD-00061-01,USA-SD-00061,Rocky Knolls Custer,9,36,Parkland,N/D,1922,Open,36,36,36,N/D,N/D,USD
USA-SD-00062-01,USA-SD-00062,Rolling Hills,9,35,Parkland,N/D,2004,Open,18,18,18,N/D,N/D,USD
USA-SD-00063-01,USA-SD-00063,Scotland,9,36,Parkland,N/D,1964,Open,18,18,18,N/D,N/D,USD
USA-SD-00064-01,USA-SD-00064,Six Mile Creek,9,36,Parkland,N/D,1998,Open,16,21,16,N/D,N/D,USD
USA-SD-00065-01,USA-SD-00065,Southern Hills,18,70,Parkland,Richard Phelps,1977,Open,42,42,42,N/D,N/D,USD
USA-SD-00066-01,USA-SD-00066,Spearfish Canyon,18,71,Parkland,N/D,1920,Open,50,55,19,N/D,N/D,USD
USA-SD-00067-01,USA-SD-00067,Spring Creek,18,72,Parkland,Marty Johnson,1991,Open,28,32,28,N/D,N/D,USD
USA-SD-00068-01,USA-SD-00068,Springfield,9,36,Parkland,N/D,1986,Open,N/D,N/D,N/D,N/D,N/D,USD
USA-SD-00069-01,USA-SD-00069,Springs,9,34,Parkland,N/D,1970,Closed,~,~,~,N/D,N/D,USD
USA-SD-00070-01,USA-SD-00070,The Bluffs,18,72,Parkland,Patrick Wyss,1996,Open,24,32,24,N/D,N/D,USD
USA-SD-00071-01,USA-SD-00071,Tomahawk,9,36,Parkland,N/D,1933,Open,25,25,25,N/D,N/D,USD
USA-SD-00072-01,USA-SD-00072,Two Rivers,18,70,Parkland,N/D,1909,Open,24,24,24,N/D,N/D,USD
USA-SD-00073-01,USA-SD-00073,Valley View,9,35,Parkland,N/D,1930,Open,25,27,25,N/D,N/D,USD
USA-SD-00074-01,USA-SD-00074,Valley View,9,36,Parkland,Marty Johnson,1993,Open,14,14,14,N/D,N/D,USD
USA-SD-00075-01,USA-SD-00075,Red/Blue,18,72,Parkland,Garrett D. Gill,1925,Open,25,30,25,N/D,N/D,USD
USA-SD-00075-02,USA-SD-00075,Red/Yellow,18,72,Parkland,Garrett D. Gill,1925,Open,25,30,25,N/D,N/D,USD
USA-SD-00075-03,USA-SD-00075,Yellow/Blue,18,72,Parkland,Garrett D. Gill,1925,Open,25,30,25,N/D,N/D,USD
USA-SD-00076-01,USA-SD-00076,Championship,18,72,Parkland,Larry Packard,1958,Closed,~,~,~,N/D,N/D,USD
